dataset_id,taxon_name,observation_id,trait_name,value,unit,entity_type,value_type,basis_of_value,replicates,basis_of_record,life_stage,population_id,individual_id,temporal_id,source_id,location_id,entity_context_id,plot_id,treatment_id,collection_date,measurement_remarks,method_id,original_name,fire intensity,replicate observations,sapwood sampling method,fire_intensity,fire_severity,fire_season,aligned_name,source
Clarke_2015,Ceratopetalum gummiferum,0724,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Ceratopetalum gummiferum,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Ceratopetalum gummiferum,0724,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Ceratopetalum gummiferum,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia citriodora,0831,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,01,NA,NA,NA,01,NA,NA,NA,unknown/2015,NA,NA,Corymbia citriodora,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia citriodora,0831,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,01,NA,NA,NA,01,NA,NA,NA,unknown/2015,NA,NA,Corymbia citriodora,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia citriodora,0832,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Corymbia citriodora,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia citriodora,0832,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Corymbia citriodora,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia dichromophloia,0837,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Corymbia dichromophloia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia dichromophloia,0837,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Corymbia dichromophloia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia gummifera,0848,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Corymbia gummifera,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia maculata,0852,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Corymbia maculata,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia maculata,0853,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,06,NA,NA,NA,06,NA,NA,NA,unknown/2015,NA,NA,Corymbia maculata-variegata intergrade,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia maculata,0853,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,06,NA,NA,NA,06,NA,NA,NA,unknown/2015,NA,NA,Corymbia maculata-variegata intergrade,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia terminalis,0861,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Corymbia terminalis,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia terminalis,0861,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Corymbia terminalis,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia tessellaris,0862,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Corymbia tessellaris,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia tessellaris,0862,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Corymbia tessellaris,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia trachyphloia,0863,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Corymbia trachyphloia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia trachyphloia,0863,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Corymbia trachyphloia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Dodonaea viscosa,1047,fire_response,fire_killed,NA,population,mode,expert_score,NA,field,adult,01,NA,NA,NA,01,NA,NA,NA,unknown/2015,NA,NA,Dodonaea viscosa,NA,NA,NA,NA,NA,NA,Dodonaea viscosa,APC list (accepted)
Clarke_2015,Dodonaea viscosa,1047,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,01,NA,NA,NA,01,NA,NA,NA,unknown/2015,NA,NA,Dodonaea viscosa,NA,NA,NA,NA,NA,NA,Dodonaea viscosa,APC list (accepted)
Clarke_2015,Dodonaea viscosa,1048,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Dodonaea viscosa,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Dodonaea viscosa,1048,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Dodonaea viscosa,NA,NA,NA,NA,NA,NA,Dodonaea viscosa,APC list (accepted)
Clarke_2015,Eremophila freelingii,1118,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,01,NA,NA,NA,01,NA,NA,NA,unknown/2015,NA,NA,Eremophila freelingii,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eremophila freelingii,1118,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,01,NA,NA,NA,01,NA,NA,NA,unknown/2015,NA,NA,Eremophila freelingii,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eremophila longifolia,1126,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,08,NA,NA,NA,08,NA,NA,NA,unknown/2015,NA,NA,Eremophila longifolia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eremophila longifolia,1126,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,08,NA,NA,NA,08,NA,NA,NA,unknown/2015,NA,NA,Eremophila longifolia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eremophila oppositifolia subsp. angustifolia,1132,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,03,NA,NA,NA,03,NA,NA,NA,unknown/2015,NA,NA,Eremophila oppositifolia subsp. angustifolia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eremophila scoparia,1136,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,03,NA,NA,NA,03,NA,NA,NA,unknown/2015,NA,NA,Eremophila scoparia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eremophila sturtii,1137,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,08,NA,NA,NA,08,NA,NA,NA,unknown/2015,NA,NA,Eremophila sturtii,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eremophila sturtii,1137,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,08,NA,NA,NA,08,NA,NA,NA,unknown/2015,NA,NA,Eremophila sturtii,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Erythrophleum chlorostachys,1144,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Erythrophleum chlorostachys,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Erythrophleum chlorostachys,1144,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Erythrophleum chlorostachys,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus acmenoides,1150,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus acmenoides,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus acmenoides,1150,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus acmenoides,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus agglomerata,1151,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus agglomerata,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus agglomerata,1151,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus agglomerata,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus alba,1152,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus alba,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus alba,1152,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus alba,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus albens,1153,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus albens,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus albens,1153,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus albens,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus amplifolia,1156,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus amplifolia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus andrewsii,1157,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus andrewsii,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus andrewsii,1157,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus andrewsii,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus baileyana,1162,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus baileyana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus baileyana,1162,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus baileyana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus baxteri,1165,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,05,NA,NA,NA,05,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus baxteri,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus baxteri,1165,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,05,NA,NA,NA,05,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus baxteri,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus bigalerita,1169,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus bigalerita,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus bigalerita,1169,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus bigalerita,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus blakelyi,1170,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus blakelyi,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus blakelyi,1170,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus blakelyi,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus bosistoana,1172,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus bosistoana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus botryoides,1173,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus botryoides,NA,NA,NA,NA,NA,NA,Eucalyptus botryoides,APC list (accepted)
Clarke_2015,Eucalyptus brachyandra,1174,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus brachyandra,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus brachyandra,1174,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus brachyandra,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus brevifolia,1175,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,08,NA,NA,NA,08,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus brevifolia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus brevifolia,1175,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,08,NA,NA,NA,08,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus brevifolia,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus bridgesiana,1176,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus bridgesiana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus bridgesiana,1176,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus bridgesiana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus burgessiana,1179,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus burgessiana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus caleyi,1180,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus caleyi,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus caleyi,1180,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus caleyi,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus caliginosa,1181,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus caliginosa,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus caliginosa,1181,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus caliginosa,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus camaldulensis,1183,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus camaldulensis,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus camaldulensis,1183,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus camaldulensis,NA,NA,NA,NA,NA,NA,Eucalyptus camaldulensis,APC list (accepted)
Clarke_2015,Eucalyptus cambageana,1184,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,01,NA,NA,NA,01,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus cambageana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus cambageana,1184,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,01,NA,NA,NA,01,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus cambageana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus camfieldii,1186,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus camfieldii,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus capitellata,1191,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus capitellata,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus crebra,1201,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus crebra,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus crebra,1201,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus crebra,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus cypellocarpa,1203,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus cypellocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus dalrympleana,1205,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus dalrympleana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus dalrympleana,1205,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus dalrympleana,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus dealbata,1207,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus dealbata,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus dealbata,1207,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus dealbata,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus deanei,1208,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus deanei,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus deanei,1208,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus deanei,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus dives,1213,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus dives,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus dives,1213,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus dives,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus crebra,1214,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus drepanophylla,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus crebra,1214,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus drepanophylla,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus dumosa,1215,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,03,NA,NA,NA,03,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus dumosa,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus dumosa,1215,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,03,NA,NA,NA,03,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus dumosa,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus elata,1216,fire_response,fire_killed,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus elata,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus eugenioides,1217,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus eugenioides,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus eugenioides,1217,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus eugenioides,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus paniculata,1219,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus fergusonii subsp. dorsiventralis,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus paniculata,1220,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus fergusonii subsp. fergusonii,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus fibrosa,1221,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus fibrosa,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus fibrosa,1221,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,07,NA,NA,NA,07,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus fibrosa,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus gamophylla,1224,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,08,NA,NA,NA,08,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus gamophylla,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus gamophylla,1224,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,08,NA,NA,NA,08,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus gamophylla,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus globoidea,1226,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus globoidea,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus globoidea,1226,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus globoidea,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus gomphocephala,1227,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,05,NA,NA,NA,05,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus gomphocephala,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus gomphocephala,1227,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,05,NA,NA,NA,05,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus gomphocephala,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus goniocalyx,1228,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus goniocalyx,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus goniocalyx,1228,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus goniocalyx,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus gracilis,1229,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,03,NA,NA,NA,03,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus gracilis,NA,NA,NA,low,NA,NA,Eucalyptus gracilis,APC list (accepted)
Clarke_2015,Eucalyptus gracilis,1229,post_fire_recruitment,no_post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,03,NA,NA,NA,03,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus gracilis,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus grandis,1230,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus grandis,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Eucalyptus grandis,1230,post_fire_recruitment,post_fire_recruitment,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus grandis,NA,NA,NA,NA,NA,NA,NA,NA
Clarke_2015,Corymbia gummifera,1233,fire_response,resprouts,NA,population,mode,expert_score,NA,field,adult,02,NA,NA,NA,02,NA,NA,NA,unknown/2015,NA,NA,Eucalyptus gummifera,NA,NA,NA,NA,NA,NA,NA,NA
